group	label	threshold	true_positive	false_positive	false_negative	true_negative	sensitivity	specificity	ppv	npv	f1	kappa
gas	GAS	0.013000000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.014	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.015	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.016	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.017	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.018000000000000002	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.019	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.02	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.021	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.022	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.023	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.024	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.025	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.026000000000000002	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.027	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.028	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.029	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.03	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.031	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.032	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.033	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.034	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.035	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.036000000000000004	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.037	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.038	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.039	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.04	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.041	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.042	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.043000000000000003	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.044	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.045	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.046	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.047	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.048	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.049	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.05	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.051000000000000004	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.052000000000000005	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.053	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.054	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.055	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.056	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.057	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.058	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.059000000000000004	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.06	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.061	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.062	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.063	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.064	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.065	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.066	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.067	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.068	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.069	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.07	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.07100000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.07200000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.073	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.074	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.075	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.076	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.077	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.078	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.079	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.08	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.081	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.082	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.083	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.084	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.085	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.08600000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.08700000000000001	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.088	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.089	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.09	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.091	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.092	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.093	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.094	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.095	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.096	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.097	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.098	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.099	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
gas	GAS	0.1	1	0	3	70	0.25	1	1	0.958904109589041	0.4	0.3867403314917125
klebsiella_spp	Klebsiella spp.	0	5	69	0	0	1	0	0.06756756756756757	NA	0.12658227848101267	0
klebsiella_spp	Klebsiella spp.	0.001	5	36	0	33	1	0.4782608695652174	0.12195121951219512	1	0.21739130434782605	0.11022044088176346
klebsiella_spp	Klebsiella spp.	0.002	5	32	0	37	1	0.5362318840579711	0.13513513513513514	1	0.2380952380952381	0.1351351351351351
klebsiella_spp	Klebsiella spp.	0.003	5	28	0	41	1	0.5942028985507246	0.15151515151515152	1	0.2631578947368421	0.1651893634165994
klebsiella_spp	Klebsiella spp.	0.004	4	28	1	41	0.8	0.5942028985507246	0.125	0.9761904761904762	0.21621621621621623	0.11248966087675774
klebsiella_spp	Klebsiella spp.	0.005	4	27	1	42	0.8	0.6086956521739131	0.12903225806451613	0.9767441860465116	0.2222222222222222	0.11979609175870853
klebsiella_spp	Klebsiella spp.	0.006	4	26	1	43	0.8	0.6231884057971014	0.13333333333333333	0.9772727272727273	0.2285714285714286	0.1275109170305675
klebsiella_spp	Klebsiella spp.	0.007	4	26	1	43	0.8	0.6231884057971014	0.13333333333333333	0.9772727272727273	0.2285714285714286	0.1275109170305675
klebsiella_spp	Klebsiella spp.	0.008	4	25	1	44	0.8	0.6376811594202898	0.13793103448275862	0.9777777777777777	0.2352941176470588	0.1356693620844566
klebsiella_spp	Klebsiella spp.	0.009000000000000001	4	24	1	45	0.8	0.6521739130434783	0.14285714285714285	0.9782608695652174	0.24242424242424243	0.1443108233117484
klebsiella_spp	Klebsiella spp.	0.01	4	23	1	46	0.8	0.6666666666666666	0.14814814814814814	0.9787234042553191	0.25	0.1534795042897997
klebsiella_spp	Klebsiella spp.	0.011	4	22	1	47	0.8	0.6811594202898551	0.15384615384615385	0.9791666666666666	0.25806451612903225	0.16322517207472956
klebsiella_spp	Klebsiella spp.	0.012	4	21	1	48	0.8	0.6956521739130435	0.16	0.9795918367346939	0.26666666666666666	0.1736040609137057
klebsiella_spp	Klebsiella spp.	0.013000000000000001	4	20	1	49	0.8	0.7101449275362319	0.16666666666666666	0.98	0.27586206896551724	0.18467995802728224
klebsiella_spp	Klebsiella spp.	0.014	4	20	1	49	0.8	0.7101449275362319	0.16666666666666666	0.98	0.27586206896551724	0.18467995802728224
klebsiella_spp	Klebsiella spp.	0.015	4	19	1	50	0.8	0.7246376811594203	0.17391304347826086	0.9803921568627451	0.2857142857142857	0.19652551574375685
klebsiella_spp	Klebsiella spp.	0.016	4	18	1	51	0.8	0.7391304347826086	0.18181818181818182	0.9807692307692307	0.2962962962962963	0.2092238470191225
klebsiella_spp	Klebsiella spp.	0.017	4	17	1	52	0.8	0.7536231884057971	0.19047619047619047	0.9811320754716981	0.3076923076923077	0.2228704784130689
klebsiella_spp	Klebsiella spp.	0.018000000000000002	4	16	1	53	0.8	0.7681159420289855	0.2	0.9814814814814815	0.32000000000000006	0.23757575757575775
klebsiella_spp	Klebsiella spp.	0.019	4	16	1	53	0.8	0.7681159420289855	0.2	0.9814814814814815	0.32000000000000006	0.23757575757575775
klebsiella_spp	Klebsiella spp.	0.02	4	16	1	53	0.8	0.7681159420289855	0.2	0.9814814814814815	0.32000000000000006	0.23757575757575775
klebsiella_spp	Klebsiella spp.	0.021	4	16	1	53	0.8	0.7681159420289855	0.2	0.9814814814814815	0.32000000000000006	0.23757575757575775
klebsiella_spp	Klebsiella spp.	0.022	4	15	1	54	0.8	0.782608695652174	0.21052631578947367	0.9818181818181818	0.3333333333333333	0.25346784363177804
klebsiella_spp	Klebsiella spp.	0.023	4	15	1	54	0.8	0.782608695652174	0.21052631578947367	0.9818181818181818	0.3333333333333333	0.25346784363177804
klebsiella_spp	Klebsiella spp.	0.024	4	14	1	55	0.8	0.7971014492753623	0.2222222222222222	0.9821428571428571	0.3478260869565218	0.2706964520367935
klebsiella_spp	Klebsiella spp.	0.025	4	14	1	55	0.8	0.7971014492753623	0.2222222222222222	0.9821428571428571	0.3478260869565218	0.2706964520367935
klebsiella_spp	Klebsiella spp.	0.026000000000000002	4	13	1	56	0.8	0.8115942028985508	0.23529411764705882	0.9824561403508771	0.3636363636363636	0.28943758573388234
klebsiella_spp	Klebsiella spp.	0.027	4	11	1	58	0.8	0.8405797101449275	0.26666666666666666	0.9830508474576272	0.4	0.33233082706766903
klebsiella_spp	Klebsiella spp.	0.028	4	11	1	58	0.8	0.8405797101449275	0.26666666666666666	0.9830508474576272	0.4	0.33233082706766903
klebsiella_spp	Klebsiella spp.	0.029	4	11	1	58	0.8	0.8405797101449275	0.26666666666666666	0.9830508474576272	0.4	0.33233082706766903
klebsiella_spp	Klebsiella spp.	0.03	4	11	1	58	0.8	0.8405797101449275	0.26666666666666666	0.9830508474576272	0.4	0.33233082706766903
klebsiella_spp	Klebsiella spp.	0.031	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.032	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.033	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.034	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.035	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.036000000000000004	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.037	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.038	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.039	4	10	1	59	0.8	0.855072463768116	0.2857142857142857	0.9833333333333333	0.4210526315789473	0.35703001579778826
klebsiella_spp	Klebsiella spp.	0.04	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.041	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.042	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.043000000000000003	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.044	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.045	4	9	1	60	0.8	0.8695652173913043	0.3076923076923077	0.9836065573770492	0.4444444444444444	0.3843594009983364
klebsiella_spp	Klebsiella spp.	0.046	4	8	1	61	0.8	0.8840579710144928	0.3333333333333333	0.9838709677419355	0.47058823529411764	0.4147627416520211
klebsiella_spp	Klebsiella spp.	0.047	4	8	1	61	0.8	0.8840579710144928	0.3333333333333333	0.9838709677419355	0.47058823529411764	0.4147627416520211
klebsiella_spp	Klebsiella spp.	0.048	4	8	1	61	0.8	0.8840579710144928	0.3333333333333333	0.9838709677419355	0.47058823529411764	0.4147627416520211
klebsiella_spp	Klebsiella spp.	0.049	4	8	1	61	0.8	0.8840579710144928	0.3333333333333333	0.9838709677419355	0.47058823529411764	0.4147627416520211
klebsiella_spp	Klebsiella spp.	0.05	4	7	1	62	0.8	0.8985507246376812	0.36363636363636365	0.9841269841269841	0.5000000000000001	0.4487895716945997
klebsiella_spp	Klebsiella spp.	0.051000000000000004	4	7	1	62	0.8	0.8985507246376812	0.36363636363636365	0.9841269841269841	0.5000000000000001	0.4487895716945997
klebsiella_spp	Klebsiella spp.	0.052000000000000005	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.053	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.054	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.055	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.056	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.057	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.058	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.059000000000000004	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.06	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.061	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.062	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.063	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.064	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.065	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.066	4	6	1	63	0.8	0.9130434782608695	0.4	0.984375	0.5333333333333333	0.48712871287128695
klebsiella_spp	Klebsiella spp.	0.067	4	5	1	64	0.8	0.927536231884058	0.4444444444444444	0.9846153846153847	0.5714285714285714	0.5306553911205076
klebsiella_spp	Klebsiella spp.	0.068	4	5	1	64	0.8	0.927536231884058	0.4444444444444444	0.9846153846153847	0.5714285714285714	0.5306553911205076
klebsiella_spp	Klebsiella spp.	0.069	4	5	1	64	0.8	0.927536231884058	0.4444444444444444	0.9846153846153847	0.5714285714285714	0.5306553911205076
klebsiella_spp	Klebsiella spp.	0.07	4	5	1	64	0.8	0.927536231884058	0.4444444444444444	0.9846153846153847	0.5714285714285714	0.5306553911205076
klebsiella_spp	Klebsiella spp.	0.07100000000000001	4	5	1	64	0.8	0.927536231884058	0.4444444444444444	0.9846153846153847	0.5714285714285714	0.5306553911205076
klebsiella_spp	Klebsiella spp.	0.07200000000000001	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.073	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.074	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.075	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.076	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.077	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.078	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.079	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.08	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.081	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.082	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.083	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.084	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.085	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.08600000000000001	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.08700000000000001	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.088	4	4	1	65	0.8	0.9420289855072463	0.5	0.9848484848484849	0.6153846153846154	0.5804988662131522
klebsiella_spp	Klebsiella spp.	0.089	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.09	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.091	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.092	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.093	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.094	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.095	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.096	4	3	1	66	0.8	0.9565217391304348	0.5714285714285714	0.9850746268656716	0.6666666666666666	0.6381418092909535
klebsiella_spp	Klebsiella spp.	0.097	4	2	1	67	0.8	0.9710144927536232	0.6666666666666666	0.9852941176470589	0.7272727272727272	0.7055702917771881
klebsiella_spp	Klebsiella spp.	0.098	4	2	1	67	0.8	0.9710144927536232	0.6666666666666666	0.9852941176470589	0.7272727272727272	0.7055702917771881
klebsiella_spp	Klebsiella spp.	0.099	4	2	1	67	0.8	0.9710144927536232	0.6666666666666666	0.9852941176470589	0.7272727272727272	0.7055702917771881
klebsiella_spp	Klebsiella spp.	0.1	4	2	1	67	0.8	0.9710144927536232	0.6666666666666666	0.9852941176470589	0.7272727272727272	0.7055702917771881
e_coli	E. coli	0	2	72	0	0	1	0	0.02702702702702703	NA	0.052631578947368425	0
e_coli	E. coli	0.001	1	43	1	29	0.5	0.4027777777777778	0.022727272727272728	0.9666666666666667	0.04347826086956522	-0.008674101610904565
e_coli	E. coli	0.002	1	35	1	37	0.5	0.5138888888888888	0.027777777777777776	0.9736842105263158	0.05263157894736842	0.0014992503748125414
e_coli	E. coli	0.003	1	30	1	42	0.5	0.5833333333333334	0.03225806451612903	0.9767441860465116	0.06060606060606061	0.010353753235547786
e_coli	E. coli	0.004	1	28	1	44	0.5	0.6111111111111112	0.034482758620689655	0.9777777777777777	0.06451612903225806	0.01469237832874201
e_coli	E. coli	0.005	1	28	1	44	0.5	0.6111111111111112	0.034482758620689655	0.9777777777777777	0.06451612903225806	0.01469237832874201
e_coli	E. coli	0.006	1	27	1	45	0.5	0.625	0.03571428571428571	0.9782608695652174	0.06666666666666667	0.017077798861480056
e_coli	E. coli	0.007	1	26	1	46	0.5	0.6388888888888888	0.037037037037037035	0.9787234042553191	0.06896551724137931	0.019627085377821304
e_coli	E. coli	0.008	1	25	1	47	0.5	0.6527777777777778	0.038461538461538464	0.9791666666666666	0.07142857142857144	0.02235772357723592
e_coli	E. coli	0.009000000000000001	1	23	1	49	0.5	0.6805555555555556	0.041666666666666664	0.98	0.07692307692307693	0.02844638949671773
e_coli	E. coli	0.01	1	22	1	50	0.5	0.6944444444444444	0.043478260869565216	0.9803921568627451	0.08	0.0318543799772468
e_coli	E. coli	0.011	1	22	1	50	0.5	0.6944444444444444	0.043478260869565216	0.9803921568627451	0.08	0.0318543799772468
e_coli	E. coli	0.012	1	21	1	51	0.5	0.7083333333333334	0.045454545454545456	0.9807692307692307	0.08333333333333334	0.035545023696682665
e_coli	E. coli	0.013000000000000001	1	20	1	52	0.5	0.7222222222222222	0.047619047619047616	0.9811320754716981	0.08695652173913042	0.03955500618046984
e_coli	E. coli	0.014	1	19	1	53	0.5	0.7361111111111112	0.05	0.9814814814814815	0.09090909090909091	0.04392764857881141
e_coli	E. coli	0.015	1	17	1	55	0.5	0.7638888888888888	0.05555555555555555	0.9821428571428571	0.09999999999999999	0.053977272727273
e_coli	E. coli	0.016	1	17	1	55	0.5	0.7638888888888888	0.05555555555555555	0.9821428571428571	0.09999999999999999	0.053977272727273
e_coli	E. coli	0.017	1	16	1	56	0.5	0.7777777777777778	0.058823529411764705	0.9824561403508771	0.10526315789473684	0.059790732436472524
e_coli	E. coli	0.018000000000000002	1	15	1	57	0.5	0.7916666666666666	0.0625	0.9827586206896551	0.1111111111111111	0.06624605678233446
e_coli	E. coli	0.019	1	14	1	58	0.5	0.8055555555555556	0.06666666666666667	0.9830508474576272	0.11764705882352941	0.07345575959933219
e_coli	E. coli	0.02	1	13	1	59	0.5	0.8194444444444444	0.07142857142857142	0.9833333333333333	0.125	0.08156028368794364
e_coli	E. coli	0.021	1	11	1	61	0.5	0.8472222222222222	0.08333333333333333	0.9838709677419355	0.14285714285714285	0.10121457489878556
e_coli	E. coli	0.022	1	11	1	61	0.5	0.8472222222222222	0.08333333333333333	0.9838709677419355	0.14285714285714285	0.10121457489878556
e_coli	E. coli	0.023	1	10	1	62	0.5	0.8611111111111112	0.09090909090909091	0.9841269841269841	0.15384615384615385	0.11328976034858387
e_coli	E. coli	0.024	1	10	1	62	0.5	0.8611111111111112	0.09090909090909091	0.9841269841269841	0.15384615384615385	0.11328976034858387
e_coli	E. coli	0.025	1	10	1	62	0.5	0.8611111111111112	0.09090909090909091	0.9841269841269841	0.15384615384615385	0.11328976034858387
